,Start,End,product_name,distance,high_estimate,low_estimate,duration,Name_x,Code,Lat_x,Lon_x,Lat_y,Lon_y,Name_y,Nearest_Metro,StopID,ADDRESS,LATITUDE,LONGITUDE,IN_RANGE
4331,C12,C07,Black SUV Car Seat,8.39,66.0,53.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,Fallsgrove Blvd & Fallsgrove Dr,39.096312,-77.192672,Braddock Road
4332,C12,C07,Black SUV Car Seat,8.39,66.0,53.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,Maple & Ritchie Ave,38.983627,-77.006311,Braddock Road
4333,C12,C07,Black SUV Car Seat,8.39,66.0,53.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,Columbia & Ontario Rd NW,38.924088,-77.040787,Braddock Road
4334,C12,C07,Black SUV Car Seat,8.39,66.0,53.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,4th & M St SE,38.876751,-77.000736,Braddock Road
4335,C12,C07,Black SUV Car Seat,8.39,66.0,53.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,14th & Harvard St NW,38.9268,-77.0322,Braddock Road
4336,C12,C07,Black SUV Car Seat,8.39,66.0,53.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,20th St & Virginia Ave NW,38.894722,-77.045128,Braddock Road
4337,C12,C07,Black SUV Car Seat,8.39,66.0,53.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,Walter Reed Dr & 16th St S,38.857803,-77.086733,Braddock Road
4338,C12,C07,Black SUV Car Seat,8.39,66.0,53.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,S George Mason & Four Mile Run Dr,38.852248,-77.10502199999999,Braddock Road
4339,C12,C07,Black SUV Car Seat,8.39,66.0,53.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,3rd & Elm St NW,38.917622,-77.01597,Braddock Road
4340,C12,C07,Black SUV Car Seat,8.39,66.0,53.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,Columbia Pike & S Walter Reed Dr,38.862478,-77.08659899999999,Braddock Road
4341,C12,C07,Black SUV Car Seat,8.39,66.0,53.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,Fallsgrove Blvd & Fallsgrove Dr,39.096312,-77.192672,Braddock Road
4342,C12,C07,Black SUV Car Seat,8.39,66.0,53.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,Maple & Ritchie Ave,38.983627,-77.006311,Braddock Road
4343,C12,C07,Black SUV Car Seat,8.39,66.0,53.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,Columbia & Ontario Rd NW,38.924088,-77.040787,Braddock Road
4344,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,4th & M St SE,38.876751,-77.000736,Braddock Road
4345,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,14th & Harvard St NW,38.9268,-77.0322,Braddock Road
4346,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,20th St & Virginia Ave NW,38.894722,-77.045128,Braddock Road
4347,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,Walter Reed Dr & 16th St S,38.857803,-77.086733,Braddock Road
4348,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,S George Mason & Four Mile Run Dr,38.852248,-77.10502199999999,Braddock Road
4349,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,3rd & Elm St NW,38.917622,-77.01597,Braddock Road
4350,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,Columbia Pike & S Walter Reed Dr,38.862478,-77.08659899999999,Braddock Road
4351,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,Fallsgrove Blvd & Fallsgrove Dr,39.096312,-77.192672,Braddock Road
4352,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,Maple & Ritchie Ave,38.983627,-77.006311,Braddock Road
4353,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,Columbia & Ontario Rd NW,38.924088,-77.040787,Braddock Road
4354,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,4th & M St SE,38.876751,-77.000736,Braddock Road
4355,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,14th & Harvard St NW,38.9268,-77.0322,Braddock Road
4356,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,20th St & Virginia Ave NW,38.894722,-77.045128,Braddock Road
4357,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,Walter Reed Dr & 16th St S,38.857803,-77.086733,Braddock Road
4358,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,S George Mason & Four Mile Run Dr,38.852248,-77.10502199999999,Braddock Road
4359,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,3rd & Elm St NW,38.917622,-77.01597,Braddock Road
4360,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,Columbia Pike & S Walter Reed Dr,38.862478,-77.08659899999999,Braddock Road
4361,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,Fallsgrove Blvd & Fallsgrove Dr,39.096312,-77.192672,Braddock Road
4362,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,Maple & Ritchie Ave,38.983627,-77.006311,Braddock Road
4363,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,Columbia & Ontario Rd NW,38.924088,-77.040787,Braddock Road
4364,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,4th & M St SE,38.876751,-77.000736,Braddock Road
4365,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,14th & Harvard St NW,38.9268,-77.0322,Braddock Road
4366,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,20th St & Virginia Ave NW,38.894722,-77.045128,Braddock Road
4367,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,Walter Reed Dr & 16th St S,38.857803,-77.086733,Braddock Road
4368,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,S George Mason & Four Mile Run Dr,38.852248,-77.10502199999999,Braddock Road
4369,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,3rd & Elm St NW,38.917622,-77.01597,Braddock Road
4370,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,Columbia Pike & S Walter Reed Dr,38.862478,-77.08659899999999,Braddock Road
4371,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,Fallsgrove Blvd & Fallsgrove Dr,39.096312,-77.192672,Braddock Road
4372,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,Maple & Ritchie Ave,38.983627,-77.006311,Braddock Road
4373,C12,C07,Black Car Seat,8.39,55.0,44.0,1020,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,Columbia & Ontario Rd NW,38.924088,-77.040787,Braddock Road
4374,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,4th & M St SE,38.876751,-77.000736,Braddock Road
4375,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,14th & Harvard St NW,38.9268,-77.0322,Braddock Road
4376,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,20th St & Virginia Ave NW,38.894722,-77.045128,Braddock Road
4377,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,Walter Reed Dr & 16th St S,38.857803,-77.086733,Braddock Road
4378,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,S George Mason & Four Mile Run Dr,38.852248,-77.10502199999999,Braddock Road
4379,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,3rd & Elm St NW,38.917622,-77.01597,Braddock Road
4380,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,Columbia Pike & S Walter Reed Dr,38.862478,-77.08659899999999,Braddock Road
4381,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,Fallsgrove Blvd & Fallsgrove Dr,39.096312,-77.192672,Braddock Road
4382,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,Maple & Ritchie Ave,38.983627,-77.006311,Braddock Road
4383,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,Columbia & Ontario Rd NW,38.924088,-77.040787,Braddock Road
4384,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,4th & M St SE,38.876751,-77.000736,Braddock Road
4385,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,14th & Harvard St NW,38.9268,-77.0322,Braddock Road
4386,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,20th St & Virginia Ave NW,38.894722,-77.045128,Braddock Road
4387,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,Walter Reed Dr & 16th St S,38.857803,-77.086733,Braddock Road
4388,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,S George Mason & Four Mile Run Dr,38.852248,-77.10502199999999,Braddock Road
4389,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,3rd & Elm St NW,38.917622,-77.01597,Braddock Road
4390,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,Columbia Pike & S Walter Reed Dr,38.862478,-77.08659899999999,Braddock Road
4391,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,Fallsgrove Blvd & Fallsgrove Dr,39.096312,-77.192672,Braddock Road
4392,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,Maple & Ritchie Ave,38.983627,-77.006311,Braddock Road
4393,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,Columbia & Ontario Rd NW,38.924088,-77.040787,Braddock Road
4394,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,4th & M St SE,38.876751,-77.000736,Braddock Road
4395,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,14th & Harvard St NW,38.9268,-77.0322,Braddock Road
4396,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,20th St & Virginia Ave NW,38.894722,-77.045128,Braddock Road
4397,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,Walter Reed Dr & 16th St S,38.857803,-77.086733,Braddock Road
4398,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,S George Mason & Four Mile Run Dr,38.852248,-77.10502199999999,Braddock Road
4399,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,3rd & Elm St NW,38.917622,-77.01597,Braddock Road
4400,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,Columbia Pike & S Walter Reed Dr,38.862478,-77.08659899999999,Braddock Road
4401,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,Fallsgrove Blvd & Fallsgrove Dr,39.096312,-77.192672,Braddock Road
4402,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,Maple & Ritchie Ave,38.983627,-77.006311,Braddock Road
4403,C12,C08,Black,6.56,37.0,29.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,Columbia & Ontario Rd NW,38.924088,-77.040787,Braddock Road
4404,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,4th & M St SE,38.876751,-77.000736,Braddock Road
4405,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,14th & Harvard St NW,38.9268,-77.0322,Braddock Road
4406,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,20th St & Virginia Ave NW,38.894722,-77.045128,Braddock Road
4407,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,Walter Reed Dr & 16th St S,38.857803,-77.086733,Braddock Road
4408,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,S George Mason & Four Mile Run Dr,38.852248,-77.10502199999999,Braddock Road
4409,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,3rd & Elm St NW,38.917622,-77.01597,Braddock Road
4410,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,Columbia Pike & S Walter Reed Dr,38.862478,-77.08659899999999,Braddock Road
4411,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,Fallsgrove Blvd & Fallsgrove Dr,39.096312,-77.192672,Braddock Road
4412,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,Maple & Ritchie Ave,38.983627,-77.006311,Braddock Road
4413,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,Columbia & Ontario Rd NW,38.924088,-77.040787,Braddock Road
4414,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,4th & M St SE,38.876751,-77.000736,Braddock Road
4415,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,14th & Harvard St NW,38.9268,-77.0322,Braddock Road
4416,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,20th St & Virginia Ave NW,38.894722,-77.045128,Braddock Road
4417,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,Walter Reed Dr & 16th St S,38.857803,-77.086733,Braddock Road
4418,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,S George Mason & Four Mile Run Dr,38.852248,-77.10502199999999,Braddock Road
4419,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,3rd & Elm St NW,38.917622,-77.01597,Braddock Road
4420,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,Columbia Pike & S Walter Reed Dr,38.862478,-77.08659899999999,Braddock Road
4421,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,Fallsgrove Blvd & Fallsgrove Dr,39.096312,-77.192672,Braddock Road
4422,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,Maple & Ritchie Ave,38.983627,-77.006311,Braddock Road
4423,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814079,-77.053507,BRADDOCK RD STA + BUS BAY A,Braddock Road,4000478.0,Columbia & Ontario Rd NW,38.924088,-77.040787,Braddock Road
4424,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,4th & M St SE,38.876751,-77.000736,Braddock Road
4425,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,14th & Harvard St NW,38.9268,-77.0322,Braddock Road
4426,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,20th St & Virginia Ave NW,38.894722,-77.045128,Braddock Road
4427,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,Walter Reed Dr & 16th St S,38.857803,-77.086733,Braddock Road
4428,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,S George Mason & Four Mile Run Dr,38.852248,-77.10502199999999,Braddock Road
4429,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,3rd & Elm St NW,38.917622,-77.01597,Braddock Road
4430,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,Columbia Pike & S Walter Reed Dr,38.862478,-77.08659899999999,Braddock Road
4431,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,Fallsgrove Blvd & Fallsgrove Dr,39.096312,-77.192672,Braddock Road
4432,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,Maple & Ritchie Ave,38.983627,-77.006311,Braddock Road
4433,C12,C08,UberXL,6.56,24.0,19.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.813552,-77.053841,BRADDOCK RD STA + BUS BAY D,Braddock Road,4000598.0,Columbia & Ontario Rd NW,38.924088,-77.040787,Braddock Road
4434,C12,C08,Pool,6.56,14.0,10.0,780,Braddock Road,C12,38.814009000000006,-77.053763,38.814001,-77.05355899999999,BRADDOCK ROAD STATION + BUS BAY B,Braddock Road,4000469.0,4th & M St SE,38.876751,-77.000736,Braddock Road
